patient_id,full_name,birth_date,gender,ssn,diagnosis_code,treatment_start,email,country,insurance_number,chronic_condition,notes,last_visit_lat,last_visit_long,referred_by,blood_type,phone
a43f683a-a431-41e4-8d56-5923c310d2a2,Jeremy Davidson,2018/12/14,Unknown,004-52-3279,F32.1,23-05-2023,barbara12@gmail.com,BR,QWYU29657724295431,N,Consider then war this difference way. Positive phone trade wind cup red collection. Peace outside chance when color note.,-65.08826,-89.99884,Rachael Roberts,B+,626.393.4362x6204
3f91c419-e846-49df-b373-35549e204ac7,Michael Ellis,1959/12/19,,011-61-2183,F32.1,31-10-2023,tmcdaniel@yahoo.com,BR,WNXT41180053759900,Y,People few house he whose nice oil. College manage fund life bed.,-73.49156,147.78178,Mallory Gonzales,B+,203.207.4276
71076f2e-0a71-4350-beb2-7900ed5d6510,Michael Washington,1940/02/15,Unknown,505-15-2426,J45.9,27-03-2025,clayton42@brady.org,CA,,No,On will moment number indicate. East marriage behind forget. Race quite hour opportunity week. Child ball store process law western.,26.99292,104.89703,,B+,(642)147-6492x5158
79f7f38c-6359-45ce-a2aa-6dc77208838e,Kyle Davis,1951/07/15,F,433-48-3054,???,16-05-2024,yahoo.com,US,,N,Green one shoulder administration scientist. Conference consider hotel bar theory fear onto. Serious last space game truth special decision.,8.78476,81.80452,Michael Vaughn,A+,(412)203-1030x3723
89e08b89-ca3e-4238-9bb2-4c33a0456992,Eric Ford,1983/08/24,M,XXX-XX-XXXX,,14-02-2025,kjohnson@gmail.com,US,XWOP70793349605016,maybe,Say other never fact maintain main opportunity. Very toward test discussion art affect office network. Throughout individual list manager voice.,-87.04164,5.53526,Lisa Campbell,O-,001-172-232-9716x7433
e1831003-5bd9-42c7-84a4-34e7ffcf956e,Michael Thompson,N/A,O,881-65-0524,,07-06-2023,ryan93@hoffman.com,DE,KZLY08428910771199,No,Among black picture that treat church factor. Seven marriage that child hair standard.,7.93475,103.10844,Paul Moreno,A+,266.678.5072
11d012a7-f192-43c9-8470-f6c8ce6631cb,Ernest Holden,1925/09/08,Unknown,169-56-1008,F32.1,09-11-2024,kellerdarlene@hotmail.com,US,BUWZ84668455048926,No,Thought person peace kind generation. Simple thing base Mr hope rest. Minute must degree memory.,42.33366,-60.2933,,Unknown,+1-851-017-4907x5399
88859ae5-aa5f-4dfc-a0b3-da83f0029577,Cynthia Evans,2021/08/06,Unknown,683-92-9385,???,26-03-2025,pstone@murphy.com,US,YLOD26611062737158,maybe,,-53.71362,104.79932,Justin Maxwell,B+,976-776-2282x772
b1c8d50a-1e39-4f21-8775-cabfdcff5f1e,John Francis,2020/03/21,,573-48-1946,E11.9,03-06-2024,martinezashley@gmail.com,FR,QEDL45447022960443,Yes,Able natural attack and loss finally laugh. Sit little result paper seven measure.,-30.25356,-135.189,Becky Hansen,AB+,989.098.3780
f65e52fd-2e03-49cc-8827-f0b5efa99c7e,Richard Sanchez,1940/09/14,Unknown,723-75-7279,I10,24-09-2024,richard07@morgan.biz,123,AQKM41118242241246,No,"Pass foot agree around. Better central throw election walk tonight.
Dream others door meet mean.",-75.79314,36.88319,Marisa Martinez,Unknown,001-671-832-5823
73a55d2e-8e1e-4525-a957-967af61b2bfd,Robert Woodward,1997/06/29,O,636-38-2743,F32.1,26-03-2024,mahoneytimothy@king.com,CA,SQJB28914161284639,0,This war play woman remain event. Game least outside administration reality position. Participant above act.,40.82659,148.1786,William Bennett,AB+,+1-562-017-5370x304
17080bbd-3106-48ce-9b9a-289ab58dfc59,Lori Stokes,2016/12/15,M,227-30-8091,,16-04-2025,campbellrebecca@hotmail.com,,TGAG61498728399921,Yes,,19.36312,101.27231,,A+,001-212-493-8430
ae411155-40bf-4f6b-9d4d-0658886edae8,Jordan Pace,2018/08/25,O,657-87-0850,E11.9,09-10-2024,arichard@yahoo.com,FR,DVQO75803046875063,No,They space wrong difficult. When true culture forget as personal. Lose space or.,5.30278,-36.70774,Jessica Garcia,O-,8046619639
76d6682f-6248-453e-b412-c27202b71c51,Sheryl Harvey,2014/02/14,F,348-84-0426,,28-08-2024,briana11@gmail.com,123,TWCS39284567972320,maybe,,20.13789,69.83303,Eric Graham,O-,000-0000
e29de722-956b-412f-8faa-08515b951652,Brianna Harrison,2013/01/11,Unknown,618-44-4769,???,07-12-2024,holmesdiane@gmail.com,123,BHQR06533315377959,0,Pattern industry class lawyer smile among. Turn police really level defense. Same weight former science day contain wrong.,8.99949,-75.46958,Cassandra Smith,O-,102-615-3473x552
6f082598-e1b4-47ef-9f8a-4862ff68ef1a,Ana Thomas,1996/01/18,F,134-25-3141,CXX.99,11-01-2025,louis63@gmail.com,123,YTSG84253042897317,maybe,,9.72386,-47.19198,Lisa Jackson,Unknown,000-0000
82583678-c04a-4761-a523-68e3e1e669e5,Joseph White,1977/02/26,M,730-48-8610,???,05-12-2024,lwells@yahoo.com,123,UZSU03337363466925,Y,Be seem far million discover American mention. International level important source first him.,25.62095,-18.00918,Curtis Gonzalez,B+,000-0000
c4bb4ace-d0c8-4a67-bec6-2bbe4d7ec4b1,Denise Thornton,1969/02/21,,142-97-8899,I10,12-11-2023,carrillojuan@yahoo.com,DE,ZMMS07826333738987,Yes,Social fine could show recently decide. Table air catch them figure scene matter. Fund industry rate idea single Mrs.,3.25838,-70.51516,,,2316433481
2bfcc524-02d3-4b7e-84be-7e1c5e5ffeaa,Theodore Myers,1986/03/19,,114-17-8790,C34.1,15-06-2023,ypaul@gmail.com,DE,EGJN72994938743027,1,Painting east forget notice make leg. Say explain thing.,-73.18289,50.75547,Andrea Barber,Unknown,000-0000
c3094f28-fe0d-40b4-a949-86717e5533ba,Whitney Jones,1953/11/25,,108-65-5342,E11.9,06-04-2025,yahoo.com,US,OFIG80701765636004,1,Force security machine attention. Prevent require just likely evidence claim stuff.,48.05262,-30.02876,Pamela Mcfarland,AB+,(331)060-0531x312
1b912adc-8333-44f6-aa6a-01490b44676d,Erica Sims,2022/11/14,O,640-27-8876,,08-09-2023,nmartinez@gmail.com,US,LKFA65063731495013,,Should matter wrong Republican social. Commercial where outside wonder recent question win. Forward play this fish.,-53.27586,38.39769,James Phillips,,(630)397-5245
cab21438-8557-4c6c-8a23-b722c2afba28,Maria Roberts,2011/12/05,O,025-30-5428,I10,02-01-2025,jamiebrown@hotmail.com,US,HZVW39685270171302,maybe,,-9.07272,-129.28405,,AB+,212.983.3816
3291bc95-b8bf-4cae-aa06-4fd24fbc0984,Christopher Wright,2023/01/02,F,293-74-7345,Z00.0,28-04-2024,michelle71@sanders-jackson.info,DE,NQTX62706614982824,1,Figure exist no lose four resource cultural. Above technology room hear identify. Wait wife health majority political open.,-73.79116,-38.43281,Dana Johnson,O-,(024)972-4399x201
65cd7fd1-6264-4ce8-aab8-d5beb62c09bf,Valerie Miller,1936/11/23,M,194-55-2717,???,13-09-2024,yahoo.com,US,IWJQ86946119524364,1,"Staff ability attorney recent.
Pressure run color hear region cup. Me book note defense. Arrive consumer service else total.",47.49422,-48.26255,Victoria Davis,Unknown,069.847.7596x55553
0ea761a6-9c5d-4b8d-a0e1-2973660237ed,Shelley Drake,1973/06/29,O,004-59-6584,CXX.99,29-09-2024,guzmanmisty@tapia-walton.com,123,LOTV78630505057397,No,,-72.59733,-45.6486,Lonnie Miller,Unknown,(716)493-2898x02714
2b0582e0-7780-4788-9ff1-f5e3fcba6c80,Tina Olson,2015/12/09,F,554-31-3988,,01-07-2024,gmail.com,CA,FYVW11602564347128,maybe,Somebody four difference office. Ask gas travel sea rise president size whom. Speak difference break because become scientist.,-63.19068,141.52741,,Unknown,(655)289-9316x0875
380a1bb7-d653-44bb-8bfc-a0caf1613bab,Mr. Kyle Thomas DDS,1944/01/11,,821-90-0563,F32.1,24-01-2025,wayne14@hotmail.com,DE,SPUG74605233027642,1,"Hot institution list give hot author risk.
Red nature best food social. Sure report leader.",-87.00535,-60.75375,,AB+,(662)015-7201
f84006f2-6f0e-4bef-97e8-905756a701ab,Nathan Sanchez,1994/06/26,M,122-31-6499,F32.1,17-09-2024,hailey26@hotmail.com,123,ZVVC76475011117830,N,"Television receive accept language. But can deal claim none surface.
Woman media hair name.",15.03419,-118.61566,Scott Lewis,Unknown,(983)954-2961
e75641e0-a657-41db-a1bc-7c5642bb8f63,Jesus Duffy,1999/03/03,F,XXX-XX-XXXX,C34.1,16-11-2023,amandajones@hotmail.com,BR,IUWU35989262566093,N,By body nature at policy. Training sing chair something event better.,49.49501,151.38754,Paul White,,001-889-679-2408x2226
b9b513c7-eb1e-4ddc-8d88-893344725ab7,Jacqueline Waters,2001/07/30,,695-78-6853,Z00.0,23-11-2024,scottgomez@yahoo.com,BR,QJIN83414651113129,Y,Sea never manage them. Quality usually carry marriage rate quality.,5.96287,16.65836,Jacob Anderson,,(067)625-1538x144
bcef40f8-0092-4d61-b68b-7d6843c6b532,Jennifer Leblanc,1990/02/01,O,659-66-0581,J45.9,16-12-2023,abrown@hotmail.com,FR,OKJL10526501673188,1,Buy maintain choose prevent difficult house. Hair throughout movie especially writer.,36.88217,68.48637,Deborah Fisher,AB+,+1-725-686-2110
c4735700-037e-4f60-8000-0fac581848c5,Amber Gallegos,1941/07/01,O,440-77-0132,CXX.99,30-08-2023,froberts@gmail.com,123,YNHT28234143637189,Y,,-38.22654,77.09086,Willie Garza,AB+,+1-231-260-4326x0931
b33d9c7c-4e73-4dcc-8664-82ee6844a0e3,Crystal Rogers,1931/04/09,F,491-08-8354,CXX.99,21-02-2024,torresjoseph@yahoo.com,FR,LWNH50200053474916,N,,30.57011,11.17494,Travis Cox,A+,000-0000
aed690cc-037f-4347-ab40-256118cd99c9,Shannon Rivera,1965/10/03,Unknown,760-47-9649,I10,unknown,debraclark@yahoo.com,CA,CDEU91093371189547,maybe,Result analysis court nearly education theory table. Window thus large response treat attack industry.,-54.09792,167.00905,Jeanette Lawson,,000-0000
37c23f27-9267-47e6-a8f5-f5c200ebf725,Alexa Mcfarland,1952/06/30,,526-59-8255,E11.9,21-09-2023,melissa44@hotmail.com,123,DFHB83402424033810,Yes,Painting hard bar relationship near reveal impact particularly. World personal action green room evidence. Will Mr without sing sister.,-18.54098,-1.6618,Jackie Barrera,B+,727-223-9724
d147a0bf-2d7f-4e23-a29f-f19c29b50942,Lawrence Jones,N/A,,074-55-4019,Z00.0,28-12-2023,hgarcia@gmail.com,DE,XYZA91660100231429,Y,"Whatever blood save.
Dark lose none know. Film look during myself. Physical but stay bill father.",-5.75626,-110.5879,,O-,092-268-5926
9ff0287a-4d33-4878-afe9-c3dcaad26db6,Hannah Garcia,1944/10/11,F,XXX-XX-XXXX,Z00.0,25-03-2025,sarah10@gmail.com,123,YUEK26771196421522,,Floor interest really including soldier four. Himself near much manage movie. His ok instead official really.,2.75052,-148.7744,Joe Conley,O-,+1-633-302-1260
1b2375d0-b38f-40f2-8dd8-67e55f26b2a6,Angela Monroe,2019/01/28,F,XXX-XX-XXXX,,26-03-2024,thomasdonald@jones.biz,FR,EYFP28476570412009,Yes,,-25.28062,-94.93107,Kathy Smith,AB+,(784)984-3624x18623
2f068e12-646d-4e33-b80a-402d0e55ced3,Vanessa Jacobs,1978/10/30,,080-89-7675,F32.1,24-08-2024,denise66@gmail.com,FR,BZLU63411159503428,N,,-65.95762,-124.8532,Daniel Smith,Unknown,383-034-1990x9700
fb04c6b1-022b-4960-8f00-ba6af189d0b1,Douglas Sanders,1967/02/23,Unknown,200-41-6401,J45.9,13-07-2023,jacquelinedavis@yahoo.com,DE,XQDQ20967904227113,No,Shoulder claim white might. Prepare us game size fund growth task issue.,5.07116,-49.75745,Raymond Scott,A+,000-0000
a6798ab0-7129-42f6-a06c-a678c35d8f64,Teresa Bonilla,1988/09/28,,500-06-5956,CXX.99,16-11-2023,nortiz@hotmail.com,DE,EOLQ95516874090380,N,"Fact citizen human authority. Them protect give life movement stand.
Congress board where however. Current forget fish you main reduce.",-2.01097,143.60017,David Thompson,A+,(146)147-6834
e6d1fe21-e51b-4fff-97aa-3aee0dc20df3,Victor Phillips,1949/05/21,Unknown,204-45-6867,CXX.99,05-02-2025,ynichols@gmail.com,,,1,Tree now statement night throw cup. Pattern food worry voice sea say first character. Value material first society purpose enjoy reveal.,44.24481,28.19206,,B+,817-766-5586x8512
984ad463-8d81-4215-ad49-00585f84e3c5,Jeffrey Mitchell,1986/10/12,M,676-89-7168,C34.1,29-03-2024,cowanlinda@gmail.com,FR,CUAT61798178904633,Y,High crime light buy whose trial include. Account hear difference exist they enough. Pull above training allow ago so.,86.09999,52.51709,Kathy Welch,AB+,(482)531-1060x9209
926114b7-142a-4f47-b8ef-32eeebac12ef,Patrick Anderson,2020/08/19,Unknown,465-82-5868,CXX.99,27-06-2024,denisewalker@nichols.biz,US,YIVB41209117911244,,"Back suddenly tree debate. Make against available where.
Reach heart finish traditional speak. Federal tough process piece.
Wish year low pass.",41.01447,-99.83152,,A+,473-158-4776x863
e327119f-d895-4cea-afe2-ff5c32a807cc,Tonya Garcia,1958/05/16,,813-99-9627,,13-09-2023,lauramckay@yahoo.com,FR,NONT45919663955172,N,"Education important page theory wear most huge.
Speak investment control early. Prevent head single business five.",40.50431,-139.37593,Daniel Hoffman,AB+,001-919-665-5330x770
2bcfd03f-73e9-499b-9fc4-89b31e87c27e,Leslie Young,1961/09/06,M,022-37-0293,C34.1,24-03-2024,hotmail.com,DE,ZSAO42608805017164,Yes,,-82.03739,-21.97339,Paul Ross,A+,000-0000
0c0cf61e-9cc1-4bd8-be6a-e55c502c36f1,Michael Gibson,2000/01/25,F,870-83-1990,Z00.0,23-12-2024,johnsonbrandon@gmail.com,123,EDKW63213580040104,1,Forget partner speech establish color. On build floor challenge.,87.4252,7.65038,James Freeman,B+,000-0000
8713b81f-c2f8-4229-972c-8583d06200e3,Emily Blackburn,1970/09/01,F,726-59-2524,,11-10-2023,hotmail.com,FR,DEHL67983631462491,,Then seat drive thus cost agreement product. Goal brother nearly great deep however issue.,-32.6278,-30.12313,,AB+,000-0000
19dd3b90-8839-48e4-90db-5fdc3d1fd7c0,Stephen Lyons,2002/08/15,F,415-51-6438,F32.1,24-11-2023,jessicasuarez@simpson-jackson.com,BR,LUJW94012897432512,,Tonight center actually listen free concern. Thing color set act goal.,10.31162,-131.72661,Shannon Barrera,O-,+1-714-802-6325x703
5c02f1da-6e43-4319-b929-9271b22058f9,Brandon Knapp,2002/12/10,Unknown,387-82-1769,C34.1,27-11-2024,harcher@gmail.com,US,IVLK69644309859167,Yes,"Eye wide material rate letter change. Perhaps professor field explain son. Law design stay.
Major above good. Anyone case these.",-56.13061,94.21071,Erica Lane,Unknown,+1-342-683-4414x97826
b1b2b9c6-7120-421e-86cd-6214237befd1,Timothy Marquez,1983/10/18,O,480-46-7007,E11.9,15-07-2023,dali@gmail.com,,RAYN12943985298940,maybe,Idea accept space themselves. Stuff be establish worry blood organization state. Loss former article science purpose school apply.,35.21273,73.35669,Christian Hobbs,O-,133.170.8760x14672
d25a0b3f-42a1-479b-8bf5-caedd904b887,Jessica Barrett,1956/04/22,Unknown,127-56-2397,Z00.0,13-02-2025,donaldgarner@jackson.net,BR,GPPJ41975466176620,maybe,Build hope oil alone practice price know. While life rich everybody word group.,-32.35801,-106.8741,Catherine Erickson,A+,842.599.5996x10023
ade81084-ef29-4413-bfda-e6661b314321,Peter Zavala,1937/06/22,F,XXX-XX-XXXX,CXX.99,29-09-2024,yodergordon@campos-fisher.com,BR,BTID01759025176298,N,"Education join experience cut class. Speak court old pick protect data special.
Similar nothing ten future radio whatever.",-21.62884,120.01058,Erin Walker,,465-124-1893x8984
e44d8dc2-b290-4892-8bc2-d46d0e807f03,John Lowery,1978/09/01,Unknown,270-84-0492,???,24-08-2024,robert35@taylor.com,FR,YVBH71990516991872,maybe,,70.08562,176.51647,Andrew Johnson,Unknown,000-0000
7a438217-6e77-4dd3-99aa-7cd5a67c7bd7,Samuel Mata,1993/06/02,M,022-08-0432,,23-10-2023,vfleming@tran.biz,US,YMWE66821719553560,Yes,,-7.91826,-158.23796,Brandon Smith,Unknown,(890)030-1027x24055
4adb8f79-ff82-4f84-be86-cc14e3f2df80,James Sandoval,2006/04/28,M,XXX-XX-XXXX,CXX.99,21-09-2024,hotmail.com,,CCIR37537458438458,1,,56.3683,62.65186,Amy Mccullough,O-,000-0000
341c2d10-1415-4ad9-879f-ea147c781b98,Sarah Meyer,2020/05/08,F,313-95-9060,CXX.99,27-08-2024,watsonlisa@johnson.info,123,UYOD07044964104967,0,"His and day continue issue appear.
Must girl ago. Senior from stock energy send describe agree rise.",-7.38041,-92.44516,Heidi Hopkins,B+,+1-901-495-4277x0707
8e7de390-d825-4478-a343-21bf7aeee7df,Anthony Mcmillan,1929/05/15,M,284-79-9035,,04-02-2024,alexanderjonathan@yahoo.com,,,Y,,62.15936,52.16661,Johnny Perez,A+,(290)310-2879
0f916e97-3a5b-471c-b7a4-c1088dac20f9,Wendy Hester,1967/07/10,F,017-87-5790,???,03-06-2023,michaeljones@wilson-jones.com,,KSLV61642059556574,Yes,,63.07697,-174.36309,Caitlin Williams,O-,(901)935-8895
a8350a40-0858-414d-952a-ed00d4aa826d,Jane Cuevas,1953/07/30,Unknown,081-10-3680,F32.1,20-02-2024,abbottallison@gmail.com,123,TPVQ87543943535375,0,Knowledge whatever improve bag night. Trip president painting large.,43.15413,104.57931,Alexis Martinez,A+,871-206-0212x886
8e93abd2-b269-4b43-a6fe-47b320a0c244,Edward Rogers,1981/10/25,M,845-44-9691,J45.9,01-02-2024,jonessamantha@lozano-mccoy.biz,123,JYPW22981209957657,,Reveal evidence significant discussion manage answer military. Oil such interview follow five condition century.,-31.2522,48.28426,Ashley Hall,AB+,213-882-0908x830
34010b60-5e9a-45cf-8699-576dd288b06a,Travis Simmons,1990/10/19,Unknown,456-67-2068,,06-02-2025,samantha17@yahoo.com,123,PICE41513152854781,No,,-62.24023,76.20378,Emily Middleton,,(185)380-0329x63347
7f297630-bbca-4210-afe6-1a89d059b594,Craig Liu,1944/12/10,M,XXX-XX-XXXX,F32.1,12-05-2024,hamiltontravis@clark.com,US,TMUS35782434776958,Y,Benefit both thing sense expert. Foot production break let five box recent. Similar low source major.,10.25731,4.47871,,A+,928.319.9529
cd6aee30-0567-481f-b8e3-fb43f34574ae,Richard Cook,1997/10/17,,362-99-9059,,17-05-2023,stonemichael@galloway.biz,123,,N,"Soon treat former democratic safe. Already after wait.
Huge machine church feeling discover significant easy. Seek spend help husband stand.",-59.47507,-42.93647,,B+,(196)394-5680
43a7320c-1984-43ce-b3e1-f6f7757ad703,Laura Bennett,1965/06/16,F,440-12-3642,,30-11-2023,timothy88@gmail.com,FR,MAPX65817390637579,N,"Forward special wish believe college. Order base idea study model style set.
Edge find full character focus north image. Environmental decide none.",-0.75556,42.00077,Wesley Williams,O-,(728)728-6604x16448
a674dd6b-9055-4085-9f23-4322e3b93a34,Dylan Cohen,1968/03/17,O,823-79-6083,,21-08-2024,vford@hotmail.com,FR,XEFQ70562271043318,Y,Behind person organization at player third. Pick until ever star test once. Happen short various night political.,18.57803,70.30523,Robert Savage,O-,+1-732-033-1922x27051
6ce763e1-708f-45a1-8ea6-e9bc82ff1dad,Erin Mason,1931/06/09,O,121-31-9178,???,16-08-2023,tschroeder@yahoo.com,FR,LJQK81932426877418,,Concern term talk side generation interest. Nice young vote him condition section action kind. Crime only foreign treat trouble me actually.,77.77209,-108.07198,Lawrence Gibson,O-,(781)050-9222
0e592949-1e92-40ae-9886-8de4d5853f0b,Michael Edwards,1935/08/10,Unknown,879-70-4547,J45.9,22-03-2024,cookemily@hurst-jackson.org,,,,Add professor indicate property article cover seven. Rock base kitchen every. Read important play success wait.,-64.94776,-70.98025,Adam Little,O-,134.324.0642x429
45d62ecd-3030-47f4-95d4-999b39d88a14,Cassandra Phillips,1967/04/12,M,715-57-4335,???,18-03-2024,xkelly@barton-mills.com,123,BSME89365435884183,Yes,"Life all boy probably cost. Level follow nor probably.
Red picture thank account instead friend.
Tree fill level control. Keep pattern order.",-25.28469,142.38055,Kyle Wolfe,,392.250.1425x76270
4d20d6cf-2c0c-4d5c-a209-5271334dd7aa,Cody Hodge,2013/12/20,F,448-12-4010,Z00.0,24-08-2023,adam25@ruiz.biz,DE,WGPV67316252654696,,Get prove wife agree. Concern dog gun may ability out huge back. Catch could deep itself fund.,-30.31259,106.64318,,A+,516-025-2986
f5bd62cd-a760-40e7-bc73-a16602f77979,Jenny Brown,2017/09/27,,436-34-1900,J45.9,19-04-2024,kimberly58@yahoo.com,123,DZFN86120594389760,Y,Always test least anyone out. Education front fast standard myself condition. Indicate land fear along born rule.,-85.57872,-142.36223,Jose Swanson,A+,000-0000
6c2aeb89-4d4e-43fa-bfcf-f645a301767a,Clinton Francis,1970/04/21,F,739-84-1299,Z00.0,21-04-2025,leonashley@yahoo.com,BR,TQRZ30597364248096,No,Evening imagine affect increase candidate. Leg so play best different.,35.41739,-65.19259,Kristina Reed,,000-0000
